cik,tic,Year,cluster_10,cluster_100
1320695,THS,2021,0,19
29644,DCI,2021,9,86
1047335,NHC,2021,7,42
1515156,ADES,2021,4,22
1326801,META,2021,9,40
88948,SENEA,2021,0,19
62996,MAS,2021,9,15
1138118,CBRE,2021,7,10
1601548,VVX,2021,8,90
1090727,UPS,2021,7,24
1069899,PAHC,2021,9,95
916076,MLM,2021,4,58
1133421,NOC,2021,8,7
882095,GILD,2021,5,12
861884,RS,2021,9,93
917520,IART,2021,5,51
883984,ICUI,2021,5,51
100493,TSN,2021,0,28
1031203,GPI,2021,9,70
1050797,COLM,2021,0,62
1455684,TPIC,2021,9,41
918541,NNBR,2021,9,78
906553,BYD,2021,1,52
877890,CTXS,2021,8,32
1362004,ICFI,2021,8,90
88941,SMTC,2021,8,7
1584207,OMF,2021,3,81
745732,ROST,2021,0,69
753308,NEE,2021,6,46
702165,NSC,2021,4,53
103145,VECO,2021,8,43
61986,MTW,2021,9,34
1057706,FBP,2021,3,55
915779,DAKT,2021,8,54
58361,LEE,2021,7,49
79282,BRO,2021,7,47
1031296,FE,2021,6,25
921557,RBCAA,2021,3,31
1274173,JHG,2021,7,83
1669779,CWH,2021,9,70
77543,TPC,2021,9,40
1616318,VSTO,2021,9,93
54381,KAMN,2021,9,78
1082554,UTHR,2021,5,4
912595,MAA,2021,1,74
1324272,RUTH,2021,0,48
1099219,MET,2021,3,30
105770,WST,2021,5,12
1368458,SBH,2021,0,62
876427,MNRO,2021,9,70
55242,KMT,2021,9,41
1395942,KAR,2021,7,70
354190,AJG,2021,7,47
866787,AZO,2021,9,70
1390777,BK,2021,3,96
49071,HUM,2021,7,23
1800,ABT,2021,5,65
723254,CTAS,2021,9,0
1321646,KRA,2021,9,80
1396033,LL,2021,0,62
1597672,RYAM,2021,9,80
760498,BANF,2021,3,55
78003,PFE,2021,5,36
71829,NR,2021,4,22
1001385,NWPX,2021,4,22
1365135,WU,2021,7,57
1124610,VMW,2021,8,32
794367,M,2021,0,69
1090425,LAMR,2021,1,71
1060349,GAMI,2021,7,6
14707,CAL,2021,0,62
1535929,VOYA,2021,7,30
1120193,NDAQ,2021,7,98
861842,CATY,2021,3,55
861878,SRCL,2021,9,40
886982,GS,2021,3,92
10795,BDX,2021,5,85
1699150,IR,2021,9,86
1142750,AMN,2021,7,21
91576,KEY,2021,3,55
814453,NWL,2021,0,19
1418135,KDP,2021,0,19
1528849,RH,2021,9,0
1109354,BRKR,2021,8,76
107140,WLY,2021,7,40
45876,HSC,2021,4,22
723125,MU,2021,8,73
1637207,PLNT,2021,0,59
764622,PNW,2021,6,25
1770450,XRX,2021,7,40
