cik,tic,Year,cluster_10,cluster_100
49754,DIN,2021,0,77
89439,MLI,2021,1,12
1579877,OUT,2021,3,21
1004980,PCG,2021,6,33
1711269,EVRG,2021,6,8
93751,STT,2021,5,30
101829,RTX,2021,1,46
1206264,TPX,2021,0,61
1166003,XPO,2021,8,40
911177,CWST,2021,8,5
1411207,ALSN,2021,1,6
36146,TRMK,2021,5,7
896262,AMED,2021,9,87
935703,DLTR,2021,0,73
849399,GEN,2021,3,9
1468328,ADUS,2021,9,87
1107843,QLYS,2021,3,9
40729,ALLY,2021,5,30
62709,MMC,2021,3,81
96021,SYY,2021,0,0
780571,ITRI,2021,7,84
66740,MMM,2021,4,43
1019849,PAG,2021,2,35
12208,BIO,2021,9,97
1659166,FTV,2021,7,2
1035201,CWT,2021,6,84
1062231,AXL,2021,1,23
824142,AAON,2021,1,99
1075531,BKNG,2021,2,54
1050825,SCS,2021,4,69
1005284,OLED,2021,7,32
94845,LEVI,2021,0,49
891166,UVE,2021,5,26
11544,WRB,2021,5,28
1136893,FIS,2021,5,3
717954,UNF,2021,1,80
1468174,H,2021,2,54
1653653,RRR,2021,2,60
1627223,CC,2021,4,43
1021860,NOV,2021,1,74
1744489,DIS,2021,3,68
100517,UAL,2021,2,29
