caps,sale,at,ap,bkvlps,ceq,ch,ci,cogs,dp,cik,fyear
121.4,0.0,4.342,0.57,-0.2818,-11.445,4.216,-3.451,0.0,0.001,875729.0,2021.0
211.543,480.325,492.045,24.711,5.4052,265.248,88.09,37.577,332.479,14.852,876779.0,2021.0
0.687,57.502,29.139,1.35,6.556,22.874,1.184,3.455,43.355,0.244,885307.0,2021.0
1303.254,1142.036,3466.311,68.104,12.4313,1718.99,249.159,129.2,708.582,51.681,1644406.0,2021.0
1909.057,69.585,875.248,19.267,1.741,642.438,432.213,-101.105,65.352,19.872,886128.0,2021.0
6592.99,4857.398,7806.041,907.395,13.6426,2508.104,1528.732,910.818,2068.905,518.608,1648416.0,2021.0
164.518,92.876,49.923,9.059,-0.4291,22.74,41.328,-61.324,17.126,0.869,948320.0,2021.0
10.39,7.545,12.051,2.646,0.4713,2.487,1.62,-23.487,5.677,1.008,1649009.0,2021.0
-110.782,375.119,268.14,26.443,-10.7526,-121.02,20.683,15.941,224.856,15.098,1641614.0,2021.0
72.753,2592.721,1530.536,75.353,66.4923,1339.089,438.99,541.422,1701.687,23.288,850460.0,2021.0
163.442,7.756,42.873,3.246,-0.036,-2.345,11.493,-32.504,26.495,4.323,1590715.0,2021.0
69.703,10.472,5.683,1.103,0.0864,0.815,1.651,-0.052,6.001,0.045,862668.0,2021.0
72.834,103.37,55.006,10.429,-0.4325,-5.335,6.309,6.82,87.336,1.029,889348.0,2021.0
77.318,12.348,42.336,4.134,-0.4871,-14.872,0.18,-24.312,10.435,2.012,1590383.0,2021.0
690.8,4009.5,3502.8,20.1,36.0116,1865.4,529.6,410.6,2862.5,83.7,890564.0,2021.0
63.673,0.0,82.525,1.699,0.805,74.236,39.114,-65.354,0.0,0.15,882361.0,2021.0
51.142,0.215,421.769,4.563,-1.573,-66.086,2.957,-51.416,38.832,2.083,748790.0,2021.0
16.187,92.965,118.895,6.763,-0.0153,-0.319,25.91,0.789,53.022,2.783,888721.0,2021.0
474.2,1858.3,3374.2,196.1,46.3966,1539.3,299.5,143.2,1332.5,89.9,891014.0,2021.0
1622.3,2225.1,6117.6,124.9,12.1903,1089.0,389.9,100.2,1733.7,98.8,1638833.0,2021.0
105.655,24.022,37.096,2.742,0.7082,12.596,20.563,-16.495,6.062,0.983,892482.0,2021.0
115.888,786.579,1132.212,59.25,48.5273,563.936,91.186,73.901,435.781,34.302,886346.0,2021.0
30.45,2.435,38.865,0.012,10.2896,29.562,11.806,2.76,0.296,0.03,797465.0,2021.0
370.46,0.532,6.645,1.421,-0.0035,-0.107,4.231,-11.731,12.516,0.077,810509.0,2021.0
100.568,55.031,309.857,0.202,27.3719,286.639,95.767,6.481,15.557,12.219,885462.0,2021.0
372.969,277.133,1297.59,8.403,48.9747,821.159,19.522,57.022,58.272,51.071,886163.0,2021.0
779.0,1317.7,3043.8,175.9,45.1716,1616.6,122.2,36.8,949.2,80.6,892553.0,2021.0
114.307,72.191,77.301,11.975,3.0711,40.584,4.44,0.85,63.713,1.687,891532.0,2021.0
443.752,7.338,55.662,6.419,1.3082,41.089,44.347,-87.938,7.38,0.29,1124105.0,2021.0
1840.228,2622.894,5233.977,25.072,16.9301,2063.131,332.716,36.978,551.485,809.386,893538.0,2021.0
108.202,1121.851,2056.141,237.736,13.76,429.702,250.508,1.496,779.205,6.6,891166.0,2021.0
68.988,27.904,50.09,4.33,0.1239,9.834,3.612,-18.615,16.198,3.717,887396.0,2021.0
186.518,98.267,159.538,9.823,7.3099,117.616,8.413,-0.101,70.719,3.539,875657.0,2021.0
8164.216,2983.277,5063.288,37.871,-0.7188,-203.769,815.384,133.946,839.308,69.961,891103.0,2021.0
692.521,808.802,2168.232,324.795,26.675,549.478,3.26,140.735,585.2,226.12,874499.0,2021.0
22.004,0.0,9.397,0.731,0.0695,6.332,0.0,-1.105,0.0,0.006,1654672.0,2021.0
1.127,0.0,0.018,0.01,-0.1327,-0.325,0.004,-0.074,0.0,0.0,1557798.0,2021.0
44.369,0.506,1.639,1.023,-0.001,-4.945,0.314,-5.472,5.886,0.186,1362703.0,2021.0
623.344,69.573,339.411,2.818,1.3668,89.379,205.53,-83.804,150.648,2.706,1501989.0,2021.0
1099.589,535.031,1139.495,72.6,3.9482,410.494,208.802,-57.688,104.626,10.251,1645113.0,2021.0
928.095,470.347,1113.904,11.387,17.8445,764.298,345.209,125.631,300.47,9.564,1590877.0,2021.0
648.432,28.895,80.909,4.372,0.9407,53.35,47.659,-49.45,77.067,0.356,1641640.0,2021.0
285.135,5.398,80.214,3.369,0.2046,23.082,54.585,-84.376,1.382,1.657,1534120.0,2021.0
662.783,567.29,2876.307,310.045,10.3813,608.377,138.292,-58.12,400.05,51.508,1781755.0,2021.0
121.831,1235.048,698.128,28.356,15.4854,206.126,98.12,82.021,910.268,14.411,1721741.0,2021.0
2388.783,1086.701,2211.31,26.87,6.3166,1140.843,324.801,625.555,713.259,101.231,912766.0,2021.0
95.515,698.584,515.55,45.402,6.8299,225.87,77.051,29.991,321.26,29.225,1649744.0,2021.0
442.259,37.415,193.855,0.574,2.5069,95.055,117.433,-71.201,103.268,5.165,1640266.0,2021.0
677.6,649.9,517.0,85.7,9.146,199.2,9.7,-31.4,528.0,43.3,1655075.0,2021.0
424.825,0.0,87.785,13.149,0.4133,15.63,86.473,-130.403,0.0,0.076,1579428.0,2021.0
28.902,0.0,12.635,0.493,0.491,12.042,6.629,-7.483,0.0,0.0,1621221.0,2021.0
1857.43,66.563,881.765,16.909,2.0371,198.662,640.192,-748.327,601.461,1.379,1492422.0,2021.0
55.028,1617.899,3140.333,17.466,0.9685,59.493,275.281,355.967,552.489,157.791,1653653.0,2021.0
11191.007,1176.283,8645.949,262.4,60.8022,6242.987,4375.678,-1402.346,119.199,46.457,1651308.0,2021.0
787.869,49.107,456.6,13.237,7.2745,316.201,241.435,-85.108,137.398,1.485,1651311.0,2021.0
990.069,20.924,1203.336,9.339,42.4835,937.102,319.048,63.634,41.121,0.379,1642122.0,2021.0
12.088,0.175,3.895,0.175,0.0149,0.32,0.05,-4.787,4.837,0.199,1631282.0,2021.0
211.935,0.174,3.632,0.0,-0.1337,-2.652,0.007,-198.997,16.649,0.001,1640251.0,2021.0
111.84,25.341,142.562,3.084,0.8859,48.852,6.18,-12.338,22.449,4.898,1640043.0,2021.0
1942.584,2089.132,2945.344,40.366,1.1719,294.914,919.227,-667.627,250.823,92.848,1650372.0,2021.0
-5.4,1546.9,2277.6,130.6,2.507,358.4,134.2,65.2,961.7,64.6,1650962.0,2021.0
0.0,9.893,22.839,0.845,0.1581,0.605,1.051,-3.284,4.388,0.437,922612.0,2021.0
293.06,48.299,123.445,2.492,5.2543,84.936,99.442,-26.851,19.64,0.948,1274737.0,2021.0
2615.459,940.914,4930.734,71.011,19.5738,3570.365,481.327,-134.789,463.674,203.936,918608.0,2021.0
109.91,607.238,497.911,15.027,11.8353,195.105,159.835,81.013,501.703,0.973,1644378.0,2021.0
77.041,0.0,6.675,0.1,0.6352,6.575,6.675,-1.611,0.0,0.0,1419554.0,2021.0
17.587,6.112,11.15,0.586,0.5965,7.814,2.426,-2.616,1.851,0.02,1567900.0,2021.0
765.215,13.675,198.928,1.204,-0.4148,-185.535,33.461,-302.686,13.247,1.239,1616543.0,2021.0
0.0,7.727,159.563,2.447,0.7071,65.217,35.605,-64.097,3.334,4.205,1642380.0,2021.0
544.433,1888.993,1523.338,206.0,1.1329,213.978,114.391,-133.984,1438.445,97.328,1639877.0,2021.0
0.0,1474.199,5211.438,34.844,16.6975,3537.856,1017.562,425.922,620.889,235.297,921638.0,2021.0
320.392,331.26,499.418,21.576,2.1724,55.756,9.668,-79.055,233.373,47.689,1651561.0,2021.0
293.406,29.575,42.903,0.941,0.6359,37.975,30.436,0.376,30.024,0.178,1539029.0,2021.0
164.814,0.0,37.839,0.947,0.3426,34.911,37.314,-24.098,0.0,0.093,1053691.0,2021.0
80.2,970.1,1446.6,102.3,9.0621,669.2,500.6,2.6,580.3,45.9,1644440.0,2021.0
345.726,0.0,22.811,2.106,0.0261,4.607,14.477,-53.163,0.0,0.164,1649989.0,2021.0
119.962,208.057,244.27,5.023,6.4507,128.227,28.229,-11.811,56.902,3.681,1027838.0,2021.0
3013.017,1029.892,3804.594,50.174,9.6619,2750.72,9.38,138.175,259.455,321.633,1658566.0,2021.0
91.508,7.65,16.678,1.16,-0.0418,-2.145,12.067,-30.354,3.078,0.002,1630113.0,2021.0
361.669,0.0,109.455,1.565,2.0871,97.162,63.458,-41.376,0.0,0.46,1626971.0,2021.0
44.115,27.042,32.24,4.058,1.5656,26.015,14.519,4.119,9.441,0.613,1494891.0,2021.0
5.68,0.0,56.518,1.748,0.1882,47.958,13.447,-5.283,0.0,0.42,1173643.0,2021.0
111.563,4.3,9.173,3.731,0.1083,1.807,3.795,-37.42,4.903,0.397,1357671.0,2021.0
32.41,0.0,11.06,0.0,0.5777,9.942,0.541,-4.6,0.0,0.0,1022899.0,2021.0
506.921,2928.014,2210.099,243.164,18.7998,864.736,576.289,601.685,1757.488,78.557,1666138.0,2021.0
412.93,12.142,126.402,7.765,2.0943,72.399,22.221,-34.058,0.469,0.276,1305253.0,2021.0
183.247,25.6,35.977,3.896,0.8662,22.734,0.408,-10.554,13.456,7.349,1437491.0,2021.0
1745.87,33.053,1294.464,9.653,13.9656,1040.244,123.406,-270.525,294.012,6.891,1652130.0,2021.0
9.313,4.133,280.399,3.225,0.2764,270.885,194.953,-18.382,22.016,1.139,1684144.0,2021.0
182.091,443.038,1408.795,191.201,-10.882,-860.695,489.53,-5.471,90.617,2.322,1856031.0,2021.0
271.861,1.418,54.249,2.904,1.201,35.69,28.614,-63.659,1.962,1.146,1625101.0,2021.0
891.105,62.649,197.828,3.204,-1.4025,-161.992,29.084,-58.587,16.887,14.862,1566469.0,2021.0
3991.0,13680.0,10778.0,2130.0,25.1754,2376.0,1521.0,1227.0,12597.0,330.0,1670541.0,2021.0
127.627,9.761,104.683,2.527,1.0168,76.577,14.59,-30.179,4.003,1.502,8504.0,2021.0
457.391,85.077,159.883,0.224,0.1822,22.521,114.057,-25.69,88.422,1.252,1453687.0,2021.0
473.069,0.0,286.795,2.197,3.0484,254.474,90.189,-79.026,0.0,2.639,1651625.0,2021.0
35.0,2981.0,3191.0,246.0,0.75,135.0,230.0,420.0,1909.0,92.0,1674910.0,2021.0
719.451,4771.719,3738.671,418.774,9.3378,842.218,395.596,133.769,3703.208,134.246,1674335.0,2021.0
548.815,23.488,182.935,3.692,1.374,85.218,92.302,-86.637,119.89,3.018,1556263.0,2021.0
1630.0,2335.0,8008.0,63.0,16.5799,1988.0,432.0,176.0,1480.0,126.0,1674168.0,2021.0
811.233,119.414,1126.707,9.089,12.1507,437.923,8.229,7.596,93.893,0.0,1528985.0,2021.0
394.899,98.049,304.274,9.325,11.4534,225.369,7.641,-15.676,24.646,10.679,1425450.0,2021.0
451.44,1732.583,1007.701,335.645,-2.6977,121.952,242.165,-186.604,1715.163,49.0,1455684.0,2021.0
948.423,2147.93,2005.836,163.607,14.3761,1042.844,281.677,180.84,996.371,41.168,1672013.0,2021.0
1085.001,1005.613,2052.217,59.713,12.4112,1188.804,75.345,40.941,594.929,17.9,1702744.0,2021.0
8.52,1.198,0.761,0.025,0.0107,0.644,0.095,-7.698,0.938,0.0,1622996.0,2021.0
2.74,0.004,0.17,0.499,-0.1388,-2.613,0.0,-1.071,0.016,0.0,855787.0,2021.0
9577.0,12152.0,15025.0,1674.0,25.3775,4672.0,1814.0,1568.0,9153.0,664.0,1675149.0,2021.0
465.272,430.898,1225.862,16.915,7.7064,458.908,43.933,8.328,92.961,38.684,1665988.0,2021.0
295.04,639.779,2025.655,39.362,30.6269,699.335,121.04,129.404,447.676,2.308,1669162.0,2021.0
337.735,1410.989,1096.364,191.319,5.9027,517.823,312.189,213.342,562.806,32.07,1670592.0,2021.0
4.914,57.532,392.535,2.91,2.5342,371.814,17.059,20.02,9.22,17.665,1773250.0,2021.0
709.682,27.357,347.695,1.6,6.2716,300.021,123.665,-125.878,152.389,0.813,1377121.0,2021.0
3.312,3.665,66.643,0.0,-0.4148,-8.003,1.947,2.066,2.367,0.986,1611852.0,2021.0
147.305,0.0,11.79,2.682,-0.5265,-7.822,8.249,-58.649,0.0,0.543,1604191.0,2021.0
0.0,272.546,2346.78,1.607,23.5779,1169.748,97.883,-114.407,223.677,86.674,1679049.0,2021.0
95.207,72.069,50.388,5.639,1.7769,23.482,4.883,-14.648,41.23,0.714,1782627.0,2021.0
863.495,0.0,273.332,21.38,11.4662,196.107,36.269,-241.973,0.0,0.405,1157601.0,2021.0
194.212,0.4,36.06,0.338,1.2229,28.381,28.699,-15.714,15.862,0.067,1420520.0,2021.0
0.0,589.534,314.045,53.165,5.2465,164.049,12.872,-22.803,432.462,8.615,1078207.0,2021.0
3676.8,525.6,3446.8,44.2,18.2944,2116.5,379.0,-535.8,253.6,120.9,895419.0,2021.0
260.6,993.3,883.3,36.3,11.4242,377.0,54.5,148.4,414.1,40.3,1669811.0,2021.0
22.073,0.0,1.055,0.226,-0.0015,-1.44,0.27,-4.516,0.0,0.002,1498067.0,2021.0
2117.961,1035.365,2200.951,68.0,24.3066,1294.645,207.992,-170.804,286.018,51.053,1639691.0,2021.0
322.874,298.836,793.052,10.395,7.5352,300.728,55.01,-31.464,94.165,23.977,784199.0,2021.0
314.094,601.602,510.348,92.707,21.5282,275.949,60.813,10.299,402.871,26.747,101984.0,2021.0
784.743,2258.586,1857.712,90.09,29.7233,546.909,81.211,342.272,1679.802,149.811,1704715.0,2021.0
11.96,5.04,4.107,0.67,0.1975,1.916,0.242,-1.575,3.242,0.106,891417.0,2021.0
707.889,368.433,1479.015,16.002,11.7464,462.689,488.035,-100.508,92.708,53.168,1437352.0,2021.0
297.441,2.958,68.96,2.17,0.9736,18.319,47.085,-29.692,32.415,0.344,1467154.0,2021.0
795.443,392.155,494.632,19.227,5.9802,312.429,43.353,21.77,118.087,22.336,1600033.0,2021.0
1031.633,409.944,274.0,26.854,-2.76,-124.074,56.818,38.952,135.886,8.254,896841.0,2021.0
80.681,1330.394,812.264,69.092,16.0666,452.533,117.443,154.881,787.851,14.7,895447.0,2021.0
124.228,1334.223,1205.742,101.396,59.8425,705.663,42.115,71.581,969.867,44.479,897077.0,2021.0
483.855,56.972,807.054,25.271,16.7124,496.325,72.509,55.48,52.837,10.263,1494582.0,2021.0
147.447,0.294,19.418,0.5,1.1112,17.133,17.072,-10.421,10.388,0.124,882291.0,2021.0
501.908,992.584,1278.72,20.494,38.4201,1158.749,164.894,505.042,206.237,11.004,1674930.0,2021.0
223.336,350.206,257.668,64.258,4.7957,131.907,46.666,-37.016,229.27,4.551,1101680.0,2021.0
180.067,55.146,39.38,1.776,1.3716,27.238,21.409,4.343,20.619,1.455,1438423.0,2021.0
36.816,16.896,27.18,0.328,1.8181,23.25,5.101,-1.414,14.221,0.549,1622345.0,2021.0
6.815,12.691,13.087,1.334,-0.0027,-0.071,1.391,0.01,10.47,0.158,1650101.0,2021.0
-5.594,0.774,2.374,0.64,-0.0019,-16.138,0.219,-11.697,0.419,0.045,1641751.0,2021.0
916.534,3227.221,4141.364,285.262,30.059,1969.407,122.925,209.039,2077.938,234.853,896622.0,2021.0
1305.508,13327.563,11718.707,4695.312,-0.991,-66.423,362.113,2160.041,5979.397,328.217,898173.0,2021.0
4291.0,4972.0,10219.0,732.0,8.1884,3453.0,720.0,338.0,3600.0,270.0,4281.0,2021.0
1511.8,4818.8,4997.2,553.9,19.3745,1774.7,601.2,158.6,3543.2,142.4,1122976.0,2021.0
2533.0,29285.0,16654.0,6841.0,14.7824,2136.0,1567.0,707.0,26098.0,875.0,898293.0,2021.0
2461.0,16169.0,92175.0,7606.0,193.7443,13014.0,2948.0,-1100.0,15766.0,58.0,898174.0,2021.0
929.871,214.97,367.735,19.776,4.3921,248.323,81.859,-3.373,134.593,10.991,897322.0,2021.0
35126.0,37480.0,105363.0,2824.0,12.672,39268.0,6329.0,-30.0,8492.0,4102.0,901832.0,2021.0
3369.5,20820.8,13199.4,3562.5,5.2352,705.7,258.1,990.0,17061.3,191.0,1402057.0,2021.0
13683.0,2556.0,20681.0,228.0,17.0937,11205.0,976.0,-412.0,1697.0,742.0,1451505.0,2021.0
363.417,43.268,50.244,7.616,0.2749,20.192,11.534,-30.426,48.346,1.011,928054.0,2021.0
122.531,0.6,11.501,0.333,0.8221,10.035,9.326,-8.268,9.231,0.303,1680378.0,2021.0
401.507,60.453,394.944,5.483,4.2243,266.937,13.329,-53.878,21.352,15.599,1682325.0,2021.0
1177.38,534.639,2057.576,23.843,3.8363,630.834,270.088,-77.404,332.785,81.508,1692412.0,2021.0
62.552,7.478,13.779,0.338,1.1671,12.703,10.777,-0.675,3.139,0.281,828146.0,2021.0
0.0,3604.3,8991.2,544.4,11.9024,2681.6,371.2,-92.8,2067.8,177.9,929351.0,2021.0
313.951,464.479,476.623,26.459,16.9851,336.934,87.847,-41.631,93.162,29.599,884624.0,2021.0
340.837,461.035,714.993,5.008,7.3831,406.548,190.243,39.163,249.899,28.669,885740.0,2021.0
30.394,34.916,59.387,2.71,1.5345,35.757,26.397,7.604,11.443,1.492,896494.0,2021.0
445.126,2068.421,885.704,28.092,-5.2426,-187.67,70.61,129.152,1644.915,43.0,901491.0,2021.0
5.866,1046.15,935.343,122.727,19.8075,653.806,190.606,71.494,704.076,38.443,903129.0,2021.0
625.883,425.706,1817.578,7.471,5.5106,325.036,539.739,-101.218,78.537,27.128,1666134.0,2021.0
795.935,230.972,520.011,12.25,-4.9914,-473.477,406.704,-205.981,413.94,1.378,1679082.0,2021.0
4443.829,4786.504,9881.656,308.156,9.4706,7656.502,1530.32,717.018,3399.448,349.752,1677250.0,2021.0
4562.571,1230.821,11276.418,614.223,20.6138,3852.684,1569.185,-212.664,558.994,412.933,1526125.0,2021.0
79.407,4089.129,3873.73,391.17,13.2017,581.599,396.745,-245.441,2523.505,145.094,913353.0,2021.0
361.087,422.489,459.338,17.033,6.1955,371.291,41.372,12.786,304.248,12.6,1604868.0,2021.0
68.732,12380.517,23275.056,1941.435,21.0135,8179.07,610.373,1602.953,7438.904,2840.83,904851.0,2021.0
17.295,0.0,5.359,0.307,0.0145,3.864,4.054,-6.269,0.0,0.081,1375195.0,2021.0
670.6,4200.2,5566.7,211.2,2.5949,123.0,710.3,206.8,2996.3,237.0,78890.0,2021.0
18.983,11966.183,7386.264,329.056,43.9839,4760.734,804.735,349.222,11432.514,263.525,908732.0,2021.0
3.959,82.661,73.085,4.786,6.0256,51.501,10.155,1.273,34.557,1.105,909724.0,2021.0
41.426,395.377,690.459,18.575,23.875,448.014,33.526,68.488,177.716,38.428,907242.0,2021.0
3910.0,4140.0,4036.0,198.0,5.2558,1132.0,415.0,-59.0,3138.0,352.0,1677703.0,2021.0
297.819,104.505,1440.943,13.689,4.4616,1328.217,1123.895,-111.249,86.561,9.796,1453015.0,2021.0
2637.0,14838.0,16575.0,2276.0,28.9769,6948.0,1841.0,733.0,11211.0,772.0,908255.0,2021.0
108.911,180.159,473.842,8.411,3.2916,112.715,88.721,11.706,73.946,7.219,891482.0,2021.0
0.0,8931.039,2206.782,447.451,21.7778,782.869,10.666,74.572,7527.16,92.711,877422.0,2021.0
0.0,78.216,26.899,2.099,-10.7489,-39.083,11.406,39.92,4.36,0.431,908315.0,2021.0
54.059,1.719,10.787,3.468,-0.5791,-32.571,0.22,-3.598,1.992,0.537,1694617.0,2021.0
0.0,13.142,24.31,2.999,-0.2004,-6.195,2.064,-0.678,2.5,2.225,1419089.0,2021.0
164.199,24.261,49.974,1.561,1.5266,46.2,35.893,-0.18,11.622,0.741,846913.0,2021.0
2222.45,9502.685,13247.242,1109.518,28.2236,5929.3,2304.791,768.98,4722.709,458.1,910631.0,2021.0
26.683,151.467,270.01,10.389,2.9185,211.429,40.373,34.19,70.337,21.447,1333849.0,2021.0
21785.0,12683.0,50598.0,4316.0,17.6092,24972.0,567.0,2042.0,5447.0,544.0,1418135.0,2021.0
31.337,7.224,1.553,0.537,-0.1253,-4.098,0.1,-1.569,4.489,0.188,884650.0,2021.0
449.4,818.1,1147.5,58.8,12.2553,483.3,144.6,17.1,517.5,37.1,1681622.0,2021.0
827.725,3369.81,6224.169,102.031,13.8248,1538.746,344.557,463.516,1663.297,267.787,906553.0,2021.0
223.001,0.268,55.728,17.202,0.3517,29.746,54.735,-56.67,56.991,0.0,1651407.0,2021.0
210.825,3150.339,2332.25,327.487,57.0315,1538.825,843.527,443.737,1502.158,42.878,910521.0,2021.0
245.307,25.254,426.314,208.429,2.771,74.556,9.132,-10.275,2.341,0.0,1675033.0,2021.0
475.39,40.579,302.051,6.516,9.1003,175.608,248.107,-24.313,1.082,0.274,1322505.0,2021.0
197.758,189.14,173.983,11.982,-0.1908,-51.676,9.349,-89.94,102.149,25.176,894871.0,2021.0
399.146,-0.189,67.297,0.641,0.2141,49.651,60.105,-33.596,0.097,0.051,911216.0,2021.0
19.638,15.174,5.581,2.435,-0.0142,-1.175,0.259,0.212,6.798,1.64,1101433.0,2021.0
3171.536,1357.081,2957.848,129.919,7.4811,1609.487,117.524,-654.042,1081.948,849.178,889900.0,2021.0
4567.111,2986.267,4933.352,172.11,17.0524,3770.004,2057.44,944.487,130.21,57.8,879169.0,2021.0
314.541,1339.783,1214.901,172.286,25.2434,825.258,12.849,78.277,1011.63,31.966,912562.0,2021.0
0.0,1981.572,2393.79,193.129,24.7182,1116.077,162.579,-87.87,1360.051,84.153,780571.0,2021.0
0.0,4548.763,3791.347,304.246,18.1035,1745.74,206.575,302.906,2955.755,99.058,912615.0,2021.0
118.469,388.506,703.358,12.651,4.7806,141.624,107.821,21.283,199.737,26.762,911147.0,2021.0
103.822,13.072,11.059,0.855,0.1425,9.21,0.239,0.639,7.841,0.467,912607.0,2021.0
417.438,1096.917,1020.876,159.727,17.5376,500.715,75.495,70.899,904.1,25.992,1652535.0,2021.0
369.2,1.351,81.648,1.656,0.6855,26.684,41.625,-68.499,67.53,0.061,1677940.0,2021.0
49.074,2758.551,1494.363,171.917,30.3561,835.764,27.818,172.292,2246.358,58.599,912603.0,2021.0
70174.5,1198.9,1961.4,63.2,3.3938,774.8,697.8,114.8,415.6,102.4,912093.0,2021.0
439.104,0.0,203.88,3.638,7.5391,185.093,30.732,-84.768,0.0,0.564,1348911.0,2021.0
39.835,514.901,1351.942,39.8,-0.8371,-64.237,20.3,1.389,403.703,49.697,1653558.0,2021.0
69.902,0.0,16.767,0.279,2.0232,14.381,13.493,-11.313,0.0,0.076,883975.0,2021.0
387.865,0.144,3.44,0.706,-0.5816,-44.777,1.03,-12.33,7.725,0.368,914139.0,2021.0
3073.191,1798.661,1785.76,213.014,0.8335,326.012,562.267,26.026,1799.923,30.125,1709505.0,2021.0
34.151,206.32,334.132,10.611,25.8057,194.446,11.117,15.886,146.796,8.41,914156.0,2021.0
12.843,69.823,119.212,15.526,0.1867,17.76,20.399,-31.288,86.319,8.74,1512717.0,2021.0
12.018,1526.087,398.326,70.894,17.4652,202.474,104.183,164.101,392.79,5.7,910329.0,2021.0
1094.02,1423.441,1457.581,190.963,2.2602,547.017,110.695,-117.313,1247.558,184.164,1688476.0,2021.0
131.294,51.641,133.035,7.744,0.3944,72.111,3.716,-19.405,39.887,4.056,1606698.0,2021.0
139.103,411.103,949.12,15.983,2.2,789.058,291.585,12.21,9.399,9.496,1683825.0,2021.0
0.0,470.862,6660.653,50.079,70.5113,3253.178,64.3,446.267,196.191,7.809,1129929.0,2021.0
96.982,323.974,651.782,5.288,16.1736,343.204,70.623,0.477,311.502,1.166,1681206.0,2021.0
1187.53,1970.302,2205.908,171.947,15.3719,1522.883,75.871,175.745,1430.651,43.222,910406.0,2021.0
76.229,40.411,76.512,4.325,2.184,40.418,8.604,-6.357,34.084,2.256,1681348.0,2021.0
372.3,208.9,331.7,20.8,-2.9507,-78.0,47.8,-24.0,50.7,47.0,1615063.0,2021.0
163.566,283.394,329.033,15.346,4.787,211.074,21.891,39.759,195.412,26.82,1687187.0,2021.0
950.464,764.62,950.192,37.988,6.2856,591.934,85.801,-50.085,653.732,92.458,1693256.0,2021.0
465.865,26.907,252.696,1.674,4.3656,223.805,95.529,-91.093,115.136,2.827,1640455.0,2021.0
356.516,62.989,131.528,4.584,1.5485,61.237,90.691,-25.475,26.673,3.232,1251769.0,2021.0
41.655,378.866,293.631,96.039,14.6564,88.334,3.055,9.864,328.152,6.283,915358.0,2021.0
463.314,20.113,88.991,0.0,0.4045,32.339,54.734,-57.581,73.891,0.736,1685316.0,2021.0
26.483,2.033,24.339,0.007,0.542,12.791,5.287,-13.826,0.335,0.155,1682241.0,2021.0
1210.512,12731.105,7767.467,1155.63,17.7031,2002.665,878.03,1001.702,8253.952,270.158,916365.0,2021.0
19.211,7.478,7.59,0.0,0.0125,2.229,0.701,2.207,4.779,0.018,1084475.0,2021.0
11058.8,18746.1,29254.3,2123.7,44.0389,11670.3,290.9,1163.6,14212.8,1429.6,1732845.0,2021.0
775.117,5049.872,14328.959,1115.828,7.0296,3956.98,1259.92,453.156,2053.675,1060.86,912892.0,2021.0
0.0,2312.253,1023.572,148.649,38.1552,424.439,9.812,123.271,1802.052,20.316,917470.0,2021.0
474.757,477.584,579.101,36.71,4.9502,224.185,28.656,-11.395,389.995,46.195,918541.0,2021.0
0.0,3150.806,1671.684,634.805,28.6753,731.191,62.718,45.457,2798.604,33.507,918965.0,2021.0
371.638,1.5,117.911,4.189,1.2216,107.887,114.916,-40.275,42.897,0.029,1509745.0,2021.0
227.184,650.308,1015.698,147.469,16.5016,315.263,23.016,9.991,501.663,12.886,918251.0,2021.0
462.0,8434.0,29202.0,407.0,-0.2949,-106.0,582.0,-1067.0,2217.0,1552.0,885590.0,2021.0
163.965,166.027,392.276,19.334,9.9803,176.47,0.439,-2.082,143.012,9.812,1342423.0,2021.0
476.0,4617.0,15139.0,799.0,25.7782,2583.0,895.0,509.0,1302.0,1196.0,912958.0,2021.0
63.39,128.46,219.604,29.918,23.6159,158.463,29.285,10.541,81.635,2.437,916793.0,2021.0
161.676,367.919,1294.946,2.827,9.304,346.862,72.174,247.253,192.86,5.495,1433642.0,2021.0
1.395,1.959,0.498,0.011,0.0004,0.073,0.234,0.145,1.44,0.02,1652561.0,2021.0
844.829,874.514,1061.236,152.649,7.9885,826.302,111.918,-54.185,662.266,133.377,1680247.0,2021.0
154.904,97.434,79.505,11.962,0.882,19.286,11.62,4.627,80.282,2.646,864240.0,2021.0
1344.526,71.275,621.806,2.852,0.8357,418.24,305.496,-114.738,86.624,11.481,61398.0,2021.0
4239.6,5905.0,16872.1,53.3,23.9227,4072.0,1863.9,366.1,3148.0,344.5,921738.0,2021.0
171.285,14.294,125.879,7.087,2.2981,101.087,25.796,-26.777,6.236,3.247,1697851.0,2021.0
986.445,75.72,101.23,2.278,-2.6375,-70.644,46.668,19.66,10.976,1.663,920465.0,2021.0
10.881,0.0,0.763,2.875,-0.0642,-10.563,0.004,-1.759,0.0,0.006,59860.0,2021.0
28.368,2659.245,8659.551,369.081,8.0463,1588.517,230.779,409.699,1716.437,94.105,1829948.0,2021.0
209.747,585.206,451.849,49.924,-4.465,-44.654,35.957,-28.143,189.27,29.258,1687932.0,2021.0
541.0,4252.0,3398.1,320.0,37.8993,1802.3,16.1,90.0,3860.1,96.8,1047340.0,2021.0
